year,month,day,date,fruits_veggies,daily_stress,places_visited,core_circle,supporting_others,social_network,achievement,donation,bmi_range,todo_completed,flow,daily_steps,live_vision,sleep_hours,lost_vacation,daily_shouting,sufficient_income,personal_awards,time_for_passion,weekly_meditation,age,gender,work_life_balance_score,Positive Experience Index,Negative Experience Index,median
2018,10,14,2018-10-14,3,2,4,10,8,7,4,3,1,9,3,10,10,7,0,1,2,4,2,7,36 to 50,Male,721.0,71,30,12.3
2018,10,14,2018-10-14,4,5,10,7,6,10,4,5,2,8,1,9,10,6,3,5,2,10,10,5,21 to 35,Female,710.4,71,30,12.3
2018,10,14,2018-10-14,2,1,10,5,4,10,10,0,1,9,3,8,10,8,10,2,2,7,8,7,36 to 50,Male,715.7,71,30,12.3
2018,10,14,2018-10-14,3,2,4,10,2,2,3,0,1,7,2,7,8,7,0,2,2,10,4,7,36 to 50,Female,688.1,71,30,12.3
2018,10,15,2018-10-15,2,2,4,10,10,6,7,3,2,3,1,10,0,7,0,5,2,4,2,8,36 to 50,Female,671.7,71,30,12.3
2018,10,15,2018-10-15,4,2,4,5,5,6,5,0,1,2,1,10,2,7,0,1,2,2,2,3,21 to 35,Female,661.5,71,30,12.3
2018,10,15,2018-10-15,3,4,5,7,5,10,5,3,2,5,2,7,5,6,0,1,2,3,3,5,21 to 35,Female,667.5,71,30,12.3
2018,10,15,2018-10-15,3,4,3,10,5,5,2,5,1,8,2,4,2,8,5,0,2,3,2,10,51 or more,Female,677.5,71,30,12.3
2018,10,15,2018-10-15,2,3,2,7,1,4,1,2,2,5,1,2,5,9,0,7,2,1,2,7,21 to 35,Female,617.8,71,30,12.3
2018,10,15,2018-10-15,5,1,10,8,10,10,3,5,1,9,5,2,5,7,5,0,2,3,9,10,51 or more,Female,739.8,71,30,12.3
2018,10,16,2018-10-16,3,3,5,6,7,7,8,3,2,7,6,7,10,5,5,4,2,8,3,5,36 to 50,Male,684.3,71,30,12.3
2018,10,16,2018-10-16,5,5,7,6,5,6,3,5,2,8,5,10,1,7,0,1,2,8,0,0,36 to 50,Female,675.1,71,30,12.3
2018,10,16,2018-10-16,2,3,10,5,3,10,3,2,2,8,8,10,10,7,0,2,1,2,1,6,36 to 50,Male,671.7,71,30,12.3
2018,10,17,2018-10-17,1,5,0,2,10,10,0,0,2,1,0,3,3,5,10,10,2,1,1,1,36 to 50,Male,561.1,71,30,12.3
2018,10,17,2018-10-17,1,2,5,5,6,6,8,0,1,10,4,8,10,6,7,0,2,4,5,9,36 to 50,Male,694.9,71,30,12.3
2018,10,17,2018-10-17,2,1,4,8,8,5,4,5,2,5,2,4,5,7,0,1,2,9,3,5,36 to 50,Male,682.4,71,30,12.3
2018,10,17,2018-10-17,2,2,5,5,5,7,6,0,1,10,4,8,10,6,4,0,2,4,4,10,36 to 50,Male,700.0,71,30,12.3
2018,10,17,2018-10-17,2,3,3,2,3,5,3,4,2,7,2,2,4,6,0,4,1,10,0,2,36 to 50,Male,615.5,71,30,12.3
2018,10,17,2018-10-17,3,2,4,10,10,10,2,5,2,6,1,7,5,7,0,2,2,5,10,3,21 to 35,Female,700.0,71,30,12.3
2018,10,17,2018-10-17,4,3,10,10,10,7,1,1,1,8,4,5,8,8,10,0,2,3,2,10,21 to 35,Female,699.8,71,30,12.3
2018,10,17,2018-10-17,1,2,7,5,3,10,8,5,1,5,8,4,9,10,1,2,2,7,6,10,21 to 35,Female,728.9,71,30,12.3
2018,10,17,2018-10-17,1,2,10,5,10,8,10,1,1,7,6,6,3,6,5,3,2,10,8,5,21 to 35,Male,709.8,71,30,12.3
2018,10,17,2018-10-17,3,2,5,10,10,10,4,3,2,8,8,6,3,6,3,3,2,5,10,7,21 to 35,Male,706.4,71,30,12.3
2018,10,17,2018-10-17,3,3,5,7,10,10,3,5,2,7,1,8,1,7,0,3,1,8,4,8,36 to 50,Female,676.4,71,30,12.3
2018,10,17,2018-10-17,3,2,6,8,6,10,3,5,2,8,3,5,5,7,0,1,2,6,3,5,51 or more,Female,692.8,71,30,12.3
2018,10,18,2018-10-18,5,3,10,7,6,5,3,2,1,8,6,6,0,7,5,5,2,10,8,4,51 or more,Female,696.4,71,30,12.3
2018,10,18,2018-10-18,4,3,10,10,10,7,10,5,1,10,5,3,9,8,0,3,2,10,7,9,51 or more,Female,762.3,71,30,12.3
2018,10,18,2018-10-18,1,3,10,5,10,1,2,1,1,3,2,1,2,8,0,8,1,9,6,3,21 to 35,Female,634.4,71,30,12.3
2018,10,18,2018-10-18,1,5,1,3,10,10,7,1,1,5,1,5,1,7,5,6,2,4,7,2,21 to 35,Female,641.8,71,30,12.3
2018,10,18,2018-10-18,0,3,0,1,0,4,0,0,2,2,0,3,0,6,10,3,1,3,0,10,51 or more,Male,546.0,71,30,12.3
2018,10,18,2018-10-18,3,2,5,3,1,10,4,5,1,5,3,6,0,7,0,6,1,4,0,3,21 to 35,Male,643.7,71,30,12.3
2018,10,18,2018-10-18,1,4,8,6,7,4,6,2,1,6,3,7,4,7,3,3,1,3,4,10,21 to 35,Female,660.9,71,30,12.3
2018,10,19,2018-10-19,4,1,3,6,8,8,2,5,1,8,2,3,4,8,5,0,2,10,1,10,51 or more,Female,706.2,71,30,12.3
2018,10,19,2018-10-19,3,2,3,5,10,10,6,5,2,10,1,4,5,8,0,4,2,5,2,3,36 to 50,Male,682.6,71,30,12.3
2018,10,19,2018-10-19,3,4,2,6,0,4,2,1,1,8,2,10,0,7,0,9,2,3,1,4,36 to 50,Female,632.6,71,30,12.3
2018,10,19,2018-10-19,3,2,4,4,1,10,4,4,1,4,2,6,0,7,0,6,1,4,0,4,21 to 35,Male,638.6,71,30,12.3
2018,10,19,2018-10-19,3,1,4,5,7,10,8,3,1,9,6,8,2,7,0,0,1,7,5,8,21 to 35,Female,710.4,71,30,12.3
2018,10,19,2018-10-19,2,2,2,3,2,7,2,5,2,7,4,5,5,8,0,1,2,5,2,10,Less than 20,Male,667.5,71,30,12.3
2018,10,20,2018-10-20,2,2,5,4,4,5,5,2,1,3,1,6,8,6,0,1,2,6,3,10,51 or more,Male,680.9,71,30,12.3
2018,10,20,2018-10-20,3,4,10,10,10,10,4,1,1,6,2,10,3,7,0,1,1,5,8,10,21 to 35,Female,707.4,71,30,12.3
2018,10,21,2018-10-21,2,3,2,7,8,10,6,2,2,7,6,8,2,7,7,4,2,7,1,5,Less than 20,Female,661.1,71,30,12.3
2018,10,21,2018-10-21,3,2,3,4,1,3,4,2,1,7,1,2,5,7,0,0,2,5,3,7,51 or more,Female,661.6,71,30,12.3
2018,10,21,2018-10-21,1,2,10,3,2,8,3,5,1,8,3,7,5,6,0,5,2,5,2,4,36 to 50,Female,681.1,71,30,12.3
2018,10,21,2018-10-21,3,1,4,10,10,10,5,5,1,4,1,10,5,9,0,2,2,6,3,9,51 or more,Female,731.6,71,30,12.3
2018,10,21,2018-10-21,3,2,3,6,3,3,2,3,2,2,1,5,0,7,0,1,2,5,1,10,36 to 50,Female,640.1,71,30,12.3
2018,10,22,2018-10-22,2,4,2,10,10,10,2,0,1,2,1,1,3,6,7,0,2,5,0,6,Less than 20,Female,642.5,71,30,12.3
2018,10,22,2018-10-22,3,3,0,10,3,7,2,4,1,6,5,10,3,6,3,0,2,1,0,3,36 to 50,Female,668.1,71,30,12.3
2018,10,22,2018-10-22,3,4,0,2,0,0,3,1,1,1,0,2,1,2,4,0,1,5,3,1,21 to 35,Female,572.2,71,30,12.3
2018,10,22,2018-10-22,3,4,0,2,0,2,1,0,1,1,1,2,1,2,2,0,1,5,3,1,21 to 35,Female,573.9,71,30,12.3
2018,10,22,2018-10-22,3,1,10,10,10,6,3,5,2,7,4,7,0,8,2,0,2,5,2,2,36 to 50,Female,693.4,71,30,12.3
2018,10,22,2018-10-22,4,3,3,4,4,5,2,5,1,7,1,8,0,7,10,1,1,4,1,5,36 to 50,Female,635.6,71,30,12.3
2018,10,23,2018-10-23,5,4,0,3,3,2,1,2,1,4,3,2,3,7,0,1,1,2,2,2,51 or more,Female,612.3,71,30,12.3
2018,10,23,2018-10-23,4,4,10,3,10,2,0,5,1,3,2,4,2,7,4,2,1,1,1,3,21 to 35,Female,634.8,71,30,12.3
2018,10,23,2018-10-23,1,4,0,5,4,3,0,0,2,2,0,1,0,4,0,5,1,2,0,0,36 to 50,Female,545.2,71,30,12.3
2018,10,23,2018-10-23,2,4,0,2,2,10,0,1,2,3,5,1,5,7,0,0,2,5,6,10,51 or more,Female,637.6,71,30,12.3
2018,10,23,2018-10-23,0,0,4,5,0,10,1,0,2,9,5,1,1,7,0,1,2,2,0,10,21 to 35,Male,637.6,71,30,12.3
2018,10,23,2018-10-23,1,3,6,6,6,6,6,3,1,4,5,7,4,7,9,5,2,5,8,6,21 to 35,Male,672.8,71,30,12.3
2018,10,24,2018-10-24,4,2,10,6,6,8,5,5,2,7,3,5,1,8,0,1,2,10,1,7,36 to 50,Female,699.8,71,30,12.3
2018,10,24,2018-10-24,5,4,10,3,2,10,4,3,1,7,4,6,4,8,6,2,2,7,2,8,36 to 50,Female,691.5,71,30,12.3
2018,10,24,2018-10-24,2,4,5,8,7,4,1,0,1,6,1,8,5,7,0,1,1,3,3,3,36 to 50,Female,642.4,71,30,12.3
2018,10,24,2018-10-24,3,4,2,5,10,7,7,5,1,8,2,7,10,7,2,1,2,10,5,6,51 or more,Female,718.7,71,30,12.3
2018,10,24,2018-10-24,5,1,7,3,7,3,2,4,1,0,0,7,0,8,4,7,2,3,1,9,21 to 35,Female,657.7,71,30,12.3
2018,10,24,2018-10-24,1,3,2,10,2,4,2,0,2,3,1,7,1,2,10,8,1,5,0,0,36 to 50,Male,557.9,71,30,12.3
2018,10,25,2018-10-25,4,2,7,4,4,5,2,0,2,2,2,3,3,6,0,2,1,10,3,5,Less than 20,Female,627.6,71,30,12.3
2018,10,25,2018-10-25,5,2,10,10,10,10,9,5,1,8,4,9,5,7,0,2,2,6,1,6,21 to 35,Female,749.7,71,30,12.3
2018,10,25,2018-10-25,3,5,10,10,3,10,1,2,1,4,3,10,10,8,10,0,1,2,1,8,21 to 35,Male,666.8,71,30,12.3
2018,10,25,2018-10-25,5,3,10,9,10,10,8,5,2,7,3,10,10,7,0,1,2,1,7,10,36 to 50,Female,743.1,71,30,12.3
2018,10,25,2018-10-25,5,1,4,3,10,10,3,5,1,10,5,3,2,7,0,2,2,3,10,10,21 to 35,Male,726.4,71,30,12.3
2018,10,25,2018-10-25,1,2,0,2,3,6,4,2,1,3,8,7,3,8,3,1,1,4,1,2,21 to 35,Male,630.5,71,30,12.3
2018,10,25,2018-10-25,2,3,4,8,5,3,4,5,1,6,4,8,0,7,0,2,2,10,2,8,36 to 50,Male,691.7,71,30,12.3
2018,10,25,2018-10-25,4,1,9,9,6,10,5,4,2,9,3,5,3,8,0,5,2,8,3,5,21 to 35,Female,703.2,71,30,12.3
2018,10,25,2018-10-25,1,2,5,10,8,10,5,5,2,5,4,4,10,5,2,4,2,5,6,6,51 or more,Female,690.5,71,30,12.3
2018,10,25,2018-10-25,3,2,2,9,5,9,5,1,1,7,4,3,5,7,6,6,2,7,3,6,21 to 35,Female,672.0,71,30,12.3
2018,10,25,2018-10-25,3,2,2,9,5,9,5,1,1,7,4,3,5,7,6,6,2,7,3,6,21 to 35,Female,672.0,71,30,12.3
2018,12,7,2018-12-07,2,3,4,6,6,5,4,3,2,3,4,4,4,5,5,6,2,5,7,4,21 to 35,Female,637.8,71,30,12.3
2018,12,7,2018-12-07,1,2,3,5,4,4,6,2,1,5,6,2,1,4,2,5,1,4,3,5,21 to 35,Male,625.3,71,30,12.3
2018,12,7,2018-12-07,3,3,10,6,4,10,8,1,1,3,4,4,2,7,4,1,2,8,3,5,Less than 20,Female,684.1,71,30,12.3
2018,12,7,2018-12-07,3,2,10,10,1,6,1,5,1,5,6,6,0,9,10,4,2,4,5,10,21 to 35,Female,684.9,71,30,12.3
2018,12,7,2018-12-07,2,1,4,10,8,10,4,1,1,6,4,6,5,8,10,1,2,5,4,10,21 to 35,Male,694.9,71,30,12.3
2018,12,7,2018-12-07,2,1,2,1,1,0,1,0,1,10,3,5,0,8,7,0,2,2,3,10,21 to 35,Male,633.5,71,30,12.3
2018,12,7,2018-12-07,2,3,10,5,5,6,2,5,1,4,6,8,5,7,5,5,2,7,8,5,21 to 35,Female,693.4,71,30,12.3
2018,12,8,2018-12-08,5,3,4,1,0,2,2,0,2,2,0,1,2,8,5,6,2,1,2,10,21 to 35,Male,593.6,71,30,12.3
2018,12,8,2018-12-08,2,5,1,3,9,10,3,4,2,4,0,3,5,6,5,5,2,10,0,3,21 to 35,Female,629.3,71,30,12.3
2018,12,8,2018-12-08,5,3,7,7,10,10,9,4,1,6,5,10,7,6,5,10,2,7,8,7,36 to 50,Male,727.6,71,30,12.3
2018,12,9,2018-12-09,2,4,10,2,6,2,5,0,2,7,4,4,0,9,0,5,1,7,2,10,36 to 50,Female,630.1,71,30,12.3
2018,12,9,2018-12-09,2,3,10,2,5,2,7,3,2,7,3,3,0,9,0,5,1,7,3,10,36 to 50,Female,643.5,71,30,12.3
2018,12,9,2018-12-09,3,1,8,4,5,3,2,5,2,3,1,4,1,6,0,1,2,8,0,2,36 to 50,Female,648.2,71,30,12.3
2018,12,9,2018-12-09,1,2,2,1,1,2,3,4,2,2,1,1,0,8,10,1,1,3,1,10,36 to 50,Female,580.0,71,30,12.3
2018,12,9,2018-12-09,3,3,6,3,3,3,1,4,2,6,2,3,1,8,0,4,1,4,1,9,51 or more,Male,621.2,71,30,12.3
2018,12,9,2018-12-09,1,3,0,10,9,10,4,3,1,3,4,6,4,5,0,5,2,3,1,2,36 to 50,Female,662.0,71,30,12.3
2018,12,9,2018-12-09,5,0,5,6,4,10,2,5,1,8,2,10,10,7,0,1,2,8,1,8,36 to 50,Female,734.6,71,30,12.3
2018,12,10,2018-12-10,1,0,2,4,6,3,2,3,2,4,2,6,1,7,10,2,1,4,0,5,36 to 50,Female,601.2,71,30,12.3
2018,12,11,2018-12-11,5,1,0,5,4,1,5,3,1,10,10,8,0,5,10,1,1,10,3,10,51 or more,Female,672.6,71,30,12.3
2018,12,11,2018-12-11,3,4,10,10,8,10,8,5,1,9,7,8,9,8,3,5,2,10,7,10,36 to 50,Male,758.2,71,30,12.3
2018,12,11,2018-12-11,2,3,3,5,2,10,0,0,1,4,2,8,3,7,5,4,1,1,2,3,21 to 35,Female,613.5,71,30,12.3
2018,12,12,2018-12-12,1,3,4,5,2,6,1,2,1,3,4,5,2,8,0,0,2,5,1,2,Less than 20,Male,645.4,71,30,12.3
2018,12,12,2018-12-12,2,2,7,7,8,9,2,3,1,10,5,4,2,8,0,7,2,2,2,10,Less than 20,Female,691.1,71,30,12.3
2018,12,12,2018-12-12,2,3,7,6,3,5,3,0,1,0,7,5,2,8,10,0,2,6,1,2,21 to 35,Female,636.9,71,30,12.3
2018,12,12,2018-12-12,3,4,5,5,8,6,4,4,1,7,3,8,2,7,2,5,1,6,5,6,36 to 50,Male,667.9,71,30,12.3
2018,12,13,2018-12-13,2,3,4,10,3,3,6,5,2,2,2,6,10,7,4,1,1,0,2,5,Less than 20,Female,636.9,71,30,12.3
2018,12,13,2018-12-13,2,2,10,4,7,6,4,1,1,2,2,2,0,7,0,9,1,2,1,10,21 to 35,Female,631.0,71,30,12.3
2018,12,13,2018-12-13,3,3,3,6,5,7,6,3,1,7,3,10,3,7,2,2,2,3,2,10,21 to 35,Male,690.4,71,30,12.3
2018,12,13,2018-12-13,3,2,5,6,0,10,3,2,1,2,1,3,2,7,5,2,1,5,1,8,21 to 35,Female,634.6,71,30,12.3
2018,12,13,2018-12-13,1,1,3,6,9,10,7,1,2,0,1,1,2,5,10,3,1,6,0,1,21 to 35,Female,596.4,71,30,12.3
2018,12,14,2018-12-14,1,1,6,4,7,3,2,2,1,5,6,6,4,8,4,3,2,5,2,4,Less than 20,Female,664.3,71,30,12.3
2018,12,14,2018-12-14,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,51 or more,Female,548.0,71,30,12.3
2018,12,14,2018-12-14,2,3,10,3,3,6,4,5,2,5,3,5,2,7,0,3,2,10,2,10,21 to 35,Male,674.1,71,30,12.3
2018,12,15,2018-12-15,0,1,1,3,10,6,3,5,2,10,7,10,10,7,0,3,2,7,6,10,36 to 50,Male,709.1,71,30,12.3
2018,12,15,2018-12-15,2,3,1,6,7,3,2,2,1,3,1,10,1,7,0,0,2,3,2,5,21 to 35,Male,654.7,71,30,12.3
2018,12,16,2018-12-16,3,5,6,7,8,10,10,5,2,10,4,5,2,4,8,0,1,4,7,10,21 to 35,Female,673.5,71,30,12.3
2018,12,16,2018-12-16,1,3,2,2,1,6,1,0,2,2,4,5,0,6,0,6,1,3,1,4,51 or more,Female,575.3,71,30,12.3
2018,12,16,2018-12-16,5,3,10,10,10,10,5,5,1,7,2,2,2,8,0,2,2,6,2,10,36 to 50,Male,726.4,71,30,12.3
2018,12,16,2018-12-16,2,4,0,0,0,3,0,0,1,0,0,7,1,7,10,0,2,2,0,4,21 to 35,Male,581.0,71,30,12.3
2018,12,17,2018-12-17,2,4,5,4,4,7,1,1,2,6,0,5,0,6,0,2,2,3,0,5,21 to 35,Male,617.8,71,30,12.3
2018,12,17,2018-12-17,5,3,10,2,10,5,10,4,2,6,4,1,1,6,0,1,1,10,6,4,21 to 35,Female,674.8,71,30,12.3
2018,12,17,2018-12-17,4,1,3,2,3,2,5,1,2,4,5,5,0,7,0,0,2,4,1,10,21 to 35,Male,646.9,71,30,12.3
2018,12,17,2018-12-17,5,1,1,3,2,6,3,2,1,1,3,8,0,7,0,3,2,3,2,6,51 or more,Female,656.0,71,30,12.3
2018,12,17,2018-12-17,4,2,5,8,10,10,5,3,1,7,5,7,10,7,8,0,2,7,8,2,51 or more,Female,722.1,71,30,12.3
2018,12,17,2018-12-17,5,3,6,10,10,8,0,5,2,7,7,10,3,8,0,10,2,3,1,6,36 to 50,Female,688.9,71,30,12.3
2018,12,18,2018-12-18,2,2,2,7,4,8,2,0,1,1,1,8,1,8,10,5,1,3,1,4,36 to 50,Female,606.9,71,30,12.3
2018,12,18,2018-12-18,2,5,10,2,3,5,5,5,1,5,1,10,10,8,0,4,1,10,5,10,36 to 50,Male,690.6,71,30,12.3
2018,12,18,2018-12-18,2,2,2,3,4,3,4,1,2,6,0,4,3,7,10,2,1,2,1,5,21 to 35,Male,587.2,71,30,12.3
2018,12,18,2018-12-18,2,2,2,3,4,3,4,1,2,6,0,4,3,7,10,2,1,2,1,5,21 to 35,Male,587.2,71,30,12.3
2018,12,18,2018-12-18,3,1,1,2,10,10,5,5,2,6,8,6,3,6,10,1,2,10,8,2,21 to 35,Male,682.6,71,30,12.3
2018,12,18,2018-12-18,3,2,7,3,5,0,8,5,1,4,8,7,4,8,10,4,1,7,3,7,21 to 35,Female,664.5,71,30,12.3
2018,12,18,2018-12-18,2,5,10,5,10,2,3,5,1,9,1,3,2,8,0,5,2,5,6,5,36 to 50,Female,679.0,71,30,12.3
2018,12,19,2018-12-19,5,4,10,10,10,10,10,3,1,4,6,10,10,8,0,8,2,10,4,10,Less than 20,Male,755.2,71,30,12.3
2018,12,19,2018-12-19,2,2,2,4,3,5,4,1,2,3,2,10,2,5,10,1,2,2,1,2,36 to 50,Male,608.4,71,30,12.3
2018,12,19,2018-12-19,3,4,3,8,7,6,4,2,1,3,1,9,0,7,10,2,2,2,1,1,36 to 50,Female,635.8,71,30,12.3
2018,12,20,2018-12-20,4,2,4,4,10,6,2,5,2,3,1,8,5,7,0,0,2,8,4,7,51 or more,Female,688.3,71,30,12.3
2018,12,20,2018-12-20,3,4,10,6,10,9,8,4,2,8,3,5,8,8,0,7,2,10,2,10,36 to 50,Male,710.0,71,30,12.3
2018,12,20,2018-12-20,1,5,7,5,3,4,3,0,1,8,3,5,4,7,0,1,1,6,3,10,21 to 35,Female,646.9,71,30,12.3
2018,12,21,2018-12-21,5,3,8,10,2,4,6,5,1,9,6,4,5,7,10,0,1,10,3,10,51 or more,Female,696.0,71,30,12.3
2018,12,21,2018-12-21,1,3,1,1,5,6,2,2,2,1,2,1,1,7,2,3,1,3,0,0,21 to 35,Female,571.3,71,30,12.3
2018,12,21,2018-12-21,1,4,3,5,1,10,0,0,2,2,1,5,1,7,10,0,1,5,5,10,Less than 20,Female,595.9,71,30,12.3
2018,12,22,2018-12-22,5,2,7,10,5,10,5,1,1,8,3,10,2,8,1,2,2,2,2,6,21 to 35,Male,705.9,71,30,12.3
2018,12,22,2018-12-22,4,2,1,1,1,8,1,5,2,8,3,1,2,7,0,3,2,5,0,10,36 to 50,Male,646.1,71,30,12.3
2018,12,22,2018-12-22,4,3,10,3,10,8,6,2,1,5,2,10,1,8,0,4,1,8,4,6,21 to 35,Male,688.9,71,30,12.3
2018,12,23,2018-12-23,5,0,8,7,10,10,8,3,1,9,8,10,6,6,0,1,2,10,8,8,36 to 50,Male,773.5,71,30,12.3
2018,12,23,2018-12-23,2,2,1,2,4,4,0,0,1,5,1,1,4,6,0,1,1,1,1,6,Less than 20,Female,605.1,71,30,12.3
2018,12,23,2018-12-23,3,5,5,6,10,10,10,4,2,3,1,2,5,6,0,1,2,10,1,7,51 or more,Female,680.1,71,30,12.3
2018,12,24,2018-12-24,4,3,7,6,9,10,7,2,2,8,7,9,6,8,1,4,2,8,6,7,36 to 50,Male,715.9,71,30,12.3
2018,12,25,2018-12-25,4,1,2,5,4,10,5,2,2,6,2,4,3,5,0,0,1,10,6,10,36 to 50,Male,668.4,71,30,12.3
2018,12,25,2018-12-25,2,1,5,2,1,2,0,0,1,7,0,6,1,8,0,1,2,4,1,6,36 to 50,Female,638.8,71,30,12.3
2018,12,25,2018-12-25,5,1,6,4,6,10,4,4,1,5,2,8,8,8,0,1,2,4,10,10,36 to 50,Male,734.4,71,30,12.3
2018,12,26,2018-12-26,1,1,6,4,2,2,2,0,1,2,1,2,1,7,3,1,1,0,1,4,21 to 35,Male,597.0,71,30,12.3
2018,12,27,2018-12-27,4,3,3,7,10,10,3,5,2,10,2,6,5,7,5,5,2,10,4,5,51 or more,Female,689.6,71,30,12.3
2018,12,27,2018-12-27,2,2,5,3,3,5,5,2,1,4,1,5,0,7,1,0,1,4,5,5,21 to 35,Male,640.1,71,30,12.3
2018,12,27,2018-12-27,1,5,10,3,1,6,1,1,2,2,2,6,0,6,3,3,2,3,0,10,21 to 35,Male,611.2,71,30,12.3
2018,12,27,2018-12-27,1,5,10,3,1,6,1,1,2,1,0,6,0,6,3,5,2,3,0,10,21 to 35,Male,602.7,71,30,12.3
2018,12,28,2018-12-28,5,5,5,5,10,10,3,5,2,10,1,10,5,6,0,10,2,6,8,10,51 or more,Female,698.7,71,30,12.3
2018,12,28,2018-12-28,4,4,4,3,3,3,0,4,1,2,2,7,1,8,1,2,1,7,1,4,51 or more,Female,632.2,71,30,12.3
2018,12,28,2018-12-28,5,5,10,2,2,10,3,5,2,2,4,10,0,6,10,1,2,10,8,10,51 or more,Male,676.6,71,30,12.3
2018,12,29,2018-12-29,5,4,1,0,2,6,5,0,2,2,4,10,2,8,0,10,2,1,10,10,21 to 35,Male,637.9,71,30,12.3
2018,12,29,2018-12-29,1,4,2,4,5,2,0,0,1,0,0,1,0,8,10,1,1,3,0,0,21 to 35,Female,559.6,71,30,12.3
2018,12,30,2018-12-30,2,4,10,2,4,10,4,5,2,6,1,4,1,8,0,3,2,5,1,10,36 to 50,Female,663.9,71,30,12.3
2018,12,30,2018-12-30,2,5,8,7,4,9,0,0,1,7,3,5,0,9,6,2,1,0,7,6,Less than 20,Female,633.7,71,30,12.3
2018,12,30,2018-12-30,3,1,1,3,3,5,0,1,2,6,3,5,1,6,1,2,2,6,0,4,21 to 35,Male,624.6,71,30,12.3
2018,12,30,2018-12-30,3,1,3,3,3,5,0,1,2,6,2,5,1,6,1,3,2,6,2,1,21 to 35,Male,622.9,71,30,12.3
2018,12,30,2018-12-30,3,3,7,4,2,2,1,0,1,10,1,8,0,8,0,5,2,5,0,2,36 to 50,Male,640.9,71,30,12.3
2018,12,30,2018-12-30,2,1,5,5,0,4,1,0,2,3,2,10,0,9,4,1,2,1,0,0,21 to 35,Female,610.9,71,30,12.3
2018,12,31,2018-12-31,5,3,4,4,5,10,2,2,1,10,4,10,10,7,10,4,2,9,2,7,36 to 50,Female,697.2,71,30,12.3
2018,12,31,2018-12-31,4,5,3,1,10,7,5,3,2,6,2,8,0,7,0,2,2,10,2,4,36 to 50,Male,661.1,71,30,12.3
2018,12,31,2018-12-31,3,3,10,2,2,7,3,5,2,5,2,6,0,6,10,4,1,5,1,10,36 to 50,Female,623.1,71,30,12.3
2019,1,1,2019-01-01,4,2,3,5,5,2,2,3,1,4,1,7,3,8,0,1,2,8,1,5,51 or more,Female,671.3,71,31,12.48
2019,1,2,2019-01-02,1,0,9,4,5,9,1,0,1,0,0,8,0,7,0,0,2,0,0,10,Less than 20,Male,657.7,71,31,12.48
2019,1,2,2019-01-02,3,2,4,2,10,2,2,0,2,3,4,4,1,6,5,3,2,3,4,1,51 or more,Male,614.2,71,31,12.48
2019,1,2,2019-01-02,3,0,3,4,7,10,3,0,1,8,3,7,1,7,0,2,2,3,5,6,21 to 35,Female,684.7,71,31,12.48
2019,1,2,2019-01-02,2,1,10,5,7,3,5,5,2,5,4,6,1,8,0,0,2,10,1,10,36 to 50,Female,694.9,71,31,12.48
2019,1,2,2019-01-02,2,0,10,8,6,8,5,5,1,9,6,2,2,7,0,2,1,10,4,10,21 to 35,Female,714.3,71,31,12.48
2019,1,2,2019-01-02,4,1,7,4,4,2,2,1,1,7,4,7,1,7,0,5,2,5,1,10,36 to 50,Female,672.8,71,31,12.48
2019,1,3,2019-01-03,2,4,3,3,8,9,6,4,2,7,2,7,0,6,0,1,2,10,8,2,36 to 50,Male,672.6,71,31,12.48
2019,1,3,2019-01-03,2,1,9,4,2,9,4,3,1,6,2,3,0,8,0,2,2,4,5,3,21 to 35,Female,673.9,71,31,12.48
2019,1,3,2019-01-03,3,4,5,4,5,10,6,5,1,7,5,8,3,8,9,7,2,6,2,4,Less than 20,Female,674.9,71,31,12.48
2019,1,3,2019-01-03,3,2,1,5,2,10,7,2,1,5,1,4,5,6,6,3,2,7,1,7,21 to 35,Female,661.8,71,31,12.48
2019,1,4,2019-01-04,2,4,6,2,6,3,0,1,1,6,1,6,0,7,10,0,2,5,0,7,21 to 35,Female,626.7,71,31,12.48
2019,1,4,2019-01-04,1,4,2,2,6,5,2,2,1,3,1,8,0,7,3,10,1,1,3,2,21 to 35,Female,593.1,71,31,12.48
2019,1,4,2019-01-04,3,3,0,1,2,1,6,3,1,6,6,10,0,8,0,7,1,7,5,10,21 to 35,Male,651.5,71,31,12.48
2019,1,5,2019-01-05,3,5,10,5,10,1,10,5,2,6,10,2,2,8,0,1,1,10,5,9,36 to 50,Female,687.3,71,31,12.48
2019,1,5,2019-01-05,5,3,7,5,3,4,9,5,2,7,2,2,3,7,0,4,2,10,1,8,51 or more,Female,678.6,71,31,12.48
2019,1,5,2019-01-05,4,3,7,4,8,10,6,5,1,9,6,4,10,6,0,4,2,10,6,8,51 or more,Female,736.6,71,31,12.48
2019,1,6,2019-01-06,5,1,10,10,3,3,5,1,1,8,6,8,10,7,10,1,2,4,1,5,21 to 35,Female,698.5,71,31,12.48
2019,1,6,2019-01-06,0,3,0,6,2,10,3,2,2,9,4,4,3,8,2,1,1,4,3,7,21 to 35,Male,628.2,71,31,12.48
2019,1,6,2019-01-06,5,3,6,6,10,10,5,5,2,7,2,3,4,7,0,5,2,10,1,7,51 or more,Female,694.1,71,31,12.48
